"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX15980026","19160","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666293","","10.48","1","61328","18459728","19160","AMPLICON","METAGENOMIC","PCR"
"SRX15980025","19157","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666292","","8.74","1","52475","15794975","19157","AMPLICON","METAGENOMIC","PCR"
"SRX15980024","19155","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666291","","12.83","1","68613","20652513","19155","AMPLICON","METAGENOMIC","PCR"
"SRX15980023","19154","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666290","","13.24","1","80225","24147725","19154","AMPLICON","METAGENOMIC","PCR"
"SRX15980022","19148","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666289","","9.21","1","54662","16453262","19148","AMPLICON","METAGENOMIC","PCR"
"SRX15980021","4548","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666288","","7.97","1","57965","17447465","4548","AMPLICON","METAGENOMIC","PCR"
"SRX15980020","19147","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666286","","8.93","1","55240","16627240","19147","AMPLICON","METAGENOMIC","PCR"
"SRX15980019","19143","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666287","","13.01","1","77544","23340744","19143","AMPLICON","METAGENOMIC","PCR"
"SRX15980018","19141","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666285","","9.64","1","56049","16870749","19141","AMPLICON","METAGENOMIC","PCR"
"SRX15980017","19140","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666284","","12.22","1","64475","19406975","19140","AMPLICON","METAGENOMIC","PCR"
"SRX15980016","19136","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666283","","13.15","1","70467","21210567","19136","AMPLICON","METAGENOMIC","PCR"
"SRX15980015","19135","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666282","","14.98","1","80634","24270834","19135","AMPLICON","METAGENOMIC","PCR"
"SRX15980014","19134","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666281","","12.58","1","76480","23020480","19134","AMPLICON","METAGENOMIC","PCR"
"SRX15980013","19133","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666280","","12.13","1","64941","19547241","19133","AMPLICON","METAGENOMIC","PCR"
"SRX15980012","19129","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666278","","8.93","1","56996","17155796","19129","AMPLICON","METAGENOMIC","PCR"
"SRX15980011","19126","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666279","","11.6","1","71463","21510363","19126","AMPLICON","METAGENOMIC","PCR"
"SRX15980010","4547","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666277","","12.8","1","74111","22307411","4547","AMPLICON","METAGENOMIC","PCR"
"SRX15980009","19125","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666276","","10.09","1","61655","18558155","19125","AMPLICON","METAGENOMIC","PCR"
"SRX15980008","19124","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666275","","11.58","1","70333","21170233","19124","AMPLICON","METAGENOMIC","PCR"
"SRX15980007","19118","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666274","","12.67","1","67948","20452348","19118","AMPLICON","METAGENOMIC","PCR"
"SRX15980006","18752","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666273","","11.46","1","76363","22985263","18752","AMPLICON","METAGENOMIC","PCR"
"SRX15980005","18750","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666271","","9.7","1","63975","19256475","18750","AMPLICON","METAGENOMIC","PCR"
"SRX15980004","18748","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666272","","13.5","1","87994","26486194","18748","AMPLICON","METAGENOMIC","PCR"
"SRX15980003","18747","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666270","","12.26","1","81149","24425849","18747","AMPLICON","METAGENOMIC","PCR"
"SRX15980002","18740","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666269","","14.28","1","76340","22978340","18740","AMPLICON","METAGENOMIC","PCR"
"SRX15980001","18731","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666268","","12.15","1","79374","23891574","18731","AMPLICON","METAGENOMIC","PCR"
"SRX15980000","18724","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666267","","8.89","1","57335","17257835","18724","AMPLICON","METAGENOMIC","PCR"
"SRX15979999","18720","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666266","","13.36","1","87805","26429305","18720","AMPLICON","METAGENOMIC","PCR"
"SRX15979998","18718","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666265","","16.84","1","88710","26701710","18718","AMPLICON","METAGENOMIC","PCR"
"SRX15979997","18714","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666264","","9.72","1","64445","19397945","18714","AMPLICON","METAGENOMIC","PCR"
"SRX15979996","4504","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666263","","17.4","1","109725","33027225","4504","AMPLICON","METAGENOMIC","PCR"
"SRX15979995","18713","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666262","","10.09","1","64959","19552659","18713","AMPLICON","METAGENOMIC","PCR"
"SRX15979994","18700","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666261","","13","1","84454","25420654","18700","AMPLICON","METAGENOMIC","PCR"
"SRX15979993","18687","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666260","","17.53","1","95846","28849646","18687","AMPLICON","METAGENOMIC","PCR"
"SRX15979992","18681","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666259","","15.58","1","84518","25439918","18681","AMPLICON","METAGENOMIC","PCR"
"SRX15979991","18676","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666258","","12.56","1","78066","23497866","18676","AMPLICON","METAGENOMIC","PCR"
"SRX15979990","18670","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666257","","15.32","1","98155","29544655","18670","AMPLICON","METAGENOMIC","PCR"
"SRX15979989","18667","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666256","","10.59","1","67413","20291313","18667","AMPLICON","METAGENOMIC","PCR"
"SRX15979988","18660","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666255","","11.81","1","77048","23191448","18660","AMPLICON","METAGENOMIC","PCR"
"SRX15979987","18642","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666254","","18.59","1","117791","35455091","18642","AMPLICON","METAGENOMIC","PCR"
"SRX15979986","18640","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666253","","14.09","1","77814","23422014","18640","AMPLICON","METAGENOMIC","PCR"
"SRX15979985","4499","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666252","","9.62","1","68790","20705790","4499","AMPLICON","METAGENOMIC","PCR"
"SRX15979984","1967","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666251","","7.16","1","45460","13683460","1967","AMPLICON","METAGENOMIC","PCR"
"SRX15979983","18623","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666250","","13.22","1","84551","25449851","18623","AMPLICON","METAGENOMIC","PCR"
"SRX15979982","18621","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666248","","11.18","1","59331","17858631","18621","AMPLICON","METAGENOMIC","PCR"
"SRX15979981","18617","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666249","","13.21","1","88214","26552414","18617","AMPLICON","METAGENOMIC","PCR"
"SRX15979980","18615","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666247","","13.41","1","83998","25283398","18615","AMPLICON","METAGENOMIC","PCR"
"SRX15979979","18612","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666246","","9.9","1","63331","19062631","18612","AMPLICON","METAGENOMIC","PCR"
"SRX15979978","18609","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666245","","15.08","1","81785","24617285","18609","AMPLICON","METAGENOMIC","PCR"
"SRX15979977","18608","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666243","","8.85","1","56354","16962554","18608","AMPLICON","METAGENOMIC","PCR"
"SRX15979976","18603","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666244","","14.1","1","91990","27688990","18603","AMPLICON","METAGENOMIC","PCR"
"SRX15979975","18590","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666241","","12.56","1","81055","24397555","18590","AMPLICON","METAGENOMIC","PCR"
"SRX15979974","18589","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666242","","13.95","1","87995","26486495","18589","AMPLICON","METAGENOMIC","PCR"
"SRX15979973","4491","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666240","","16.23","1","82673","24884573","4491","AMPLICON","METAGENOMIC","PCR"
"SRX15979972","18586","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666239","","16.58","1","88101","26518401","18586","AMPLICON","METAGENOMIC","PCR"
"SRX15979971","18583","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666238","","16.96","1","87247","26261347","18583","AMPLICON","METAGENOMIC","PCR"
"SRX15979970","15845","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666237","","11.04","1","79230","23848230","15845","AMPLICON","METAGENOMIC","PCR"
"SRX15979969","15842","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666236","","13.09","1","89345","26892845","15842","AMPLICON","METAGENOMIC","PCR"
"SRX15979968","15838","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666235","","12.49","1","85980","25879980","15838","AMPLICON","METAGENOMIC","PCR"
"SRX15979967","15837","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666234","","18.26","1","104306","31396106","15837","AMPLICON","METAGENOMIC","PCR"
"SRX15979966","15833","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666233","","12.7","1","64765","19494265","15833","AMPLICON","METAGENOMIC","PCR"
"SRX15979965","15830","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666232","","16.59","1","94738","28516138","15830","AMPLICON","METAGENOMIC","PCR"
"SRX15979964","15819","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666231","","21.4","1","136257","41013357","15819","AMPLICON","METAGENOMIC","PCR"
"SRX15979963","15817","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666230","","23.62","1","125057","37642157","15817","AMPLICON","METAGENOMIC","PCR"
"SRX15979962","4429","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666229","","7.54","1","42852","12898452","4429","AMPLICON","METAGENOMIC","PCR"
"SRX15979961","15812","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666228","","12.14","1","88849","26743549","15812","AMPLICON","METAGENOMIC","PCR"
"SRX15979960","15802","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666227","","14.97","1","103877","31266977","15802","AMPLICON","METAGENOMIC","PCR"
"SRX15979959","15800","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666226","","9.8","1","67515","20322015","15800","AMPLICON","METAGENOMIC","PCR"
"SRX15979958","15798","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666225","","12.84","1","88730","26707730","15798","AMPLICON","METAGENOMIC","PCR"
"SRX15979957","15797","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666224","","15.79","1","97020","29203020","15797","AMPLICON","METAGENOMIC","PCR"
"SRX15979956","15794","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666223","","16.03","1","101382","30515982","15794","AMPLICON","METAGENOMIC","PCR"
"SRX15979955","15762","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666222","","19.36","1","103107","31035207","15762","AMPLICON","METAGENOMIC","PCR"
"SRX15979954","15756","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666221","","9.41","1","66762","20095362","15756","AMPLICON","METAGENOMIC","PCR"
"SRX15979953","15751","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666220","","18.71","1","107694","32415894","15751","AMPLICON","METAGENOMIC","PCR"
"SRX15979952","15744","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666219","","16.52","1","95028","28603428","15744","AMPLICON","METAGENOMIC","PCR"
"SRX15979951","4428","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666218","","7.11","1","45518","13700918","4428","AMPLICON","METAGENOMIC","PCR"
"SRX15979950","15736","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666217","","23.3","1","141487","42587587","15736","AMPLICON","METAGENOMIC","PCR"
"SRX15979949","15726","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666216","","13.73","1","79363","23888263","15726","AMPLICON","METAGENOMIC","PCR"
"SRX15979948","15712","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666215","","13.25","1","73498","22122898","15712","AMPLICON","METAGENOMIC","PCR"
"SRX15979947","15700","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666214","","16.06","1","88731","26708031","15700","AMPLICON","METAGENOMIC","PCR"
"SRX15979946","15689","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666213","","22.83","1","127373","38339273","15689","AMPLICON","METAGENOMIC","PCR"
"SRX15979945","15686","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666212","","17.47","1","111853","33667753","15686","AMPLICON","METAGENOMIC","PCR"
"SRX15979944","15679","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666210","","3.99","1","20215","6084715","15679","AMPLICON","METAGENOMIC","PCR"
"SRX15979943","15676","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666211","","15.07","1","107508","32359908","15676","AMPLICON","METAGENOMIC","PCR"
"SRX15979942","15674","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666209","","11.44","1","80408","24202808","15674","AMPLICON","METAGENOMIC","PCR"
"SRX15979941","15657","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666208","","12.02","1","83674","25185874","15657","AMPLICON","METAGENOMIC","PCR"
"SRX15979940","4413","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666207","","10.4","1","75591","22752891","4413","AMPLICON","METAGENOMIC","PCR"
"SRX15979939","15641","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666206","","13.67","1","97278","29280678","15641","AMPLICON","METAGENOMIC","PCR"
"SRX15979938","15636","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666205","","15.02","1","102494","30850694","15636","AMPLICON","METAGENOMIC","PCR"
"SRX15979937","15625","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666204","","19.47","1","114262","34392862","15625","AMPLICON","METAGENOMIC","PCR"
"SRX15979936","15624","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666203","","0.61","1","3299","992999","15624","AMPLICON","METAGENOMIC","PCR"
"SRX15979935","15599","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666202","","12.46","1","79009","23781709","15599","AMPLICON","METAGENOMIC","PCR"
"SRX15979934","15598","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666201","","9.63","1","68418","20593818","15598","AMPLICON","METAGENOMIC","PCR"
"SRX15979933","15539","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666200","","14.01","1","94120","28330120","15539","AMPLICON","METAGENOMIC","PCR"
"SRX15979932","15483","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666199","","19","1","97977","29491077","15483","AMPLICON","METAGENOMIC","PCR"
"SRX15979931","15470","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666198","","13.11","1","82277","24765377","15470","AMPLICON","METAGENOMIC","PCR"
"SRX15979930","15456","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666197","","13.94","1","83770","25214770","15456","AMPLICON","METAGENOMIC","PCR"
"SRX15979929","4403","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666196","","3.76","1","22899","6892599","4403","AMPLICON","METAGENOMIC","PCR"
"SRX15979928","15448","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666195","","8.67","1","57454","17293654","15448","AMPLICON","METAGENOMIC","PCR"
"SRX15979927","15386","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666194","","18.88","1","117739","35439439","15386","AMPLICON","METAGENOMIC","PCR"
"SRX15979926","15201","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666193","","17.69","1","109027","32817127","15201","AMPLICON","METAGENOMIC","PCR"
"SRX15979925","15153","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666192","","16.27","1","110639","33302339","15153","AMPLICON","METAGENOMIC","PCR"
"SRX15979924","15101","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666191","","11.3","1","76325","22973825","15101","AMPLICON","METAGENOMIC","PCR"
"SRX15979923","15004","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666190","","16.69","1","112568","33882968","15004","AMPLICON","METAGENOMIC","PCR"
"SRX15979922","14923","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666189","","15.02","1","108096","32536896","14923","AMPLICON","METAGENOMIC","PCR"
"SRX15979921","13946","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666188","","15.98","1","89875","27052375","13946","AMPLICON","METAGENOMIC","PCR"
"SRX15979920","13699","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666187","","10.74","1","75654","22771854","13699","AMPLICON","METAGENOMIC","PCR"
"SRX15979919","13686","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666186","","9.77","1","60434","18190634","13686","AMPLICON","METAGENOMIC","PCR"
"SRX15979918","4393","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666185","","7.04","1","48400","14568400","4393","AMPLICON","METAGENOMIC","PCR"
"SRX15979917","13681","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666184","","17.24","1","96819","29142519","13681","AMPLICON","METAGENOMIC","PCR"
"SRX15979916","13668","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666183","","23.04","1","146564","44115764","13668","AMPLICON","METAGENOMIC","PCR"
"SRX15979915","13657","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666182","","10.99","1","73904","22245104","13657","AMPLICON","METAGENOMIC","PCR"
"SRX15979914","13655","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666181","","17.35","1","90230","27159230","13655","AMPLICON","METAGENOMIC","PCR"
"SRX15979913","13653","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666180","","18.81","1","117429","35346129","13653","AMPLICON","METAGENOMIC","PCR"
"SRX15979912","13650","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666179","","16.07","1","112570","33883570","13650","AMPLICON","METAGENOMIC","PCR"
